URL,Category
https://doclib.ngxgroup.com/Financial_NewsDocs/24568_ZENITH_BANK_PLC_CORPORATE_ACTIONS_DECEMBER_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/23943_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_OCTOBER_2018.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/23933_ZENITH_BANK_PLC_CORPORATE_ACTIONS_OCTOBER_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/23829_ZENITH_BANK_PLC_CORPORATE_ACTIONS_OCTOBER_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/23505_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/23471_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/23317_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/23316_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_AUGUST_2018.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/23000_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JULY_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/22794_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JULY_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/22277_ZENITH_BANK_PLC_CORPORATE_ACTIONS_MAY_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/21845_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_APRIL_2018.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/21171_ZENITH_BANK_PLC_CORPORATE_ACTIONS_MARCH_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/21168_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_MARCH_2018.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/20643_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JANUARY_2018.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/20585_ZENITH_BANK_PLC_CORPORATE_ACTIONS_DECEMBER_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/19877_ZENITH_BANK_-_9_MONTHS_SEPT_2017_FINANCIAL_STATEMENTS_OCTOBER_2017.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/19808_ZENITH_BANK_-_BOARD_MEETING_CORPORATE_ACTIONS_OCTOBER_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/19804_ZENITH_BANK_-_CLOSED_PERIOD_CORPORATE_ACTIONS_OCTOBER_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/19373_ZENITH_BANK_-_RETIREMENT_CORPORATE_ACTIONS_AUGUST_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/19338_ZENITH_BANK-INTERIM_DIVIDEND_CORPORATE_ACTIONS_AUGUST_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/19343_ZENITH_BANK_-_AUDITED_JUNE_2017_FINANCIAL_STATEMENTS_AUGUST_2017.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/19031_ZENITH_BANK-_HALF-YR_ACCT_APPROVAL_CORPORATE_ACTIONS_JULY_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/18798_ZENITH-CLOSED_PERIOD_FOR_Q2_ACCOUN_CORPORATE_ACTIONS_JULY_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/18786_ZENITH_BANK_-_BOARD_MEETING_NOTICE_CORPORATE_ACTIONS_JULY_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/18128_ZENITH_BANK-_1ST_TRANCHE_TERM_NOTE_CORPORATE_ACTIONS_MAY_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/17822_ZENITH_BANK_PLC_-_Q1_MARCH_2017_FINANCIAL_STATEMENTS_APRIL_2017.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/16524_ZENITH_BANK_-_2016_AUDITED_ACCTS_FINANCIAL_STATEMENTS_FEBRUARY_2017.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/16118_ZENITH_BANK_PLC_CLOSE_PERIOD__CORPORATE_ACTIONS_JANUARY_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/16116_ZENITH_BANK_PLC_BOARD_ANNOUNCEMENT_CORPORATE_ACTIONS_JANUARY_2017.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/15651_ZENITH_BANK_-_NEW_APPOINTMENTS_CORPORATE_ACTIONS_NOVEMBER_2016.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/15209_ZENITH_BANK_PLC_-_Q3_SEPT_2016_FINANCIAL_STATEMENTS_OCTOBER_2016.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/14748_ZENITH_BANK__AUDITED_Q2_JUNE_2016_FINANCIAL_STATEMENTS_AUGUST_2016.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/14455_ZENITH_BANK_-_LATE_FILING_OF_ACCTS_CORPORATE_ACTIONS_JULY_2016.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/14267_ZENITH_BANK_PLC_PRESS_RELEASE__CORPORATE_ACTIONS_JULY_2016.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/13325_ZENITH_BANK_Q1_MARCH_2016_FINANCIAL_STATEMENTS_APRIL_2016.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/12616_ZENITH_BANK_CORPORATE_ACTION_CORPORATE_ACTIONS_MARCH_2016.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/12613_ZENITH_BANK__AUDITED_ACC_DEC_2015_FINANCIAL_STATEMENTS_MARCH_2016.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/12607_ZENITH_BANK_PLC_APPOINTMENT_CORPORATE_ACTIONS_MARCH_2016.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/11108_ZENITH_BANK_PLC_Q3_SEPT_2015_FINANCIAL_STATEMENTS_OCTOBER_2015.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/FinancialStatementFull_ZENITH%20BANK%20PLC_2015-08-13.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/10688_ZENITH_BANK_INTERIM_DIVIDEND_CORPORATE_ACTIONS_AUGUST_2015.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/9311_ZENITH_BANK_Q1_MARCH_2015_FINANCIAL_STATEMENTS_APRIL_2015.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/ZENITH%20BANK%20PLC-%20AUDITED%20DEC%202014.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/7674_ZENITH_BANK_PLC_Q3_SEPT_2014_FINANCIAL_STATEMENTS_OCTOBER_2014.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/6753_ZENITH_BANK_HALF_YEAR_JUNE_2014_FINANCIAL_STATEMENTS_JULY_2014.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/5937_ZENITH_BANK_PLC_Q1_MARCH_2014_FINANCIAL_STATEMENTS_APRIL_2014.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/5457_ZENITH_BANK_PLC_AUDITED_DEC_2013_FINANCIAL_STATEMENTS_MARCH_2014.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/4465_ZENITH_BANK_PLC_NINE_MONTHS__2013_FINANCIAL_STATEMENTS_OCTOBER_2013.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/4067_ZENITH_BANK_PLC_HALF_YR_JUNE_2013_FINANCIAL_STATEMENTS_AUGUST_2013.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/2450_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_APRIL_2013.pdf,Financial Statement
